code,onset,offset,code.value
transcribe,00:54:38.550,00:54:39.050,"b,b"
transcribe,00:54:40.768,00:54:41.268,"b,b"
transcribe,00:54:42.241,00:54:42.741,"b,b"
transcribe,00:54:49.557,00:54:50.057,"m,no no no no no"
transcribe,00:54:51.386,00:54:51.886,"m,you're not supposed to"
transcribe,00:54:51.948,00:54:52.448,"m,stop it"
transcribe,00:54:53.308,00:54:53.808,"b,c"
transcribe,00:54:53.865,00:54:54.365,"m,luca"
transcribe,00:54:54.593,00:54:55.093,"m,you know you're not supposed to"
transcribe,00:54:54.903,00:54:55.403,"b,c"
transcribe,00:54:55.600,00:54:56.100,"m,stop"
transcribe,00:54:59.862,00:55:00.362,"b,c"
transcribe,00:55:00.946,00:55:01.446,"b,c"
transcribe,00:55:01.537,00:55:02.037,"b,b"
transcribe,00:55:07.782,00:55:08.282,"b,b"
transcribe,00:55:20.368,00:55:20.868,"b,dede"
transcribe,00:55:21.159,00:55:21.659,"b,b"
transcribe,00:55:21.640,00:55:22.140,"b,b"
transcribe,00:55:22.493,00:55:22.993,"b,b"
transcribe,00:55:23.888,00:55:24.388,"b,b"
transcribe,00:55:25.236,00:55:25.736,"b,b"
transcribe,00:55:25.779,00:55:26.279,"b,b"
transcribe,00:55:26.229,00:55:26.729,"b,b"
transcribe,00:55:26.833,00:55:27.333,"b,b"
transcribe,00:55:29.204,00:55:29.704,"b,c"
transcribe,00:55:30.041,00:55:30.541,"m,do you need this?"
transcribe,00:55:30.062,00:55:30.562,"m,watch your thumb"
transcribe,00:55:33.762,00:55:34.262,"m,oh thank you"
transcribe,00:55:37.528,00:55:38.028,"b,c"
transcribe,00:55:37.915,00:55:38.415,"b,c"
transcribe,00:55:40.473,00:55:40.973,"m,luca"
transcribe,00:55:41.047,00:55:41.547,"m,i gotta open the door"
transcribe,00:55:41.247,00:55:41.747,"b,c"
transcribe,00:55:41.759,00:55:42.259,"b,c"
transcribe,00:55:44.781,00:55:45.281,"m,ok"
transcribe,00:55:45.433,00:55:45.933,"m,stop"
transcribe,00:55:47.771,00:55:48.271,"b,b"
transcribe,00:55:53.242,00:55:53.742,"b,c"
transcribe,00:55:54.450,00:55:54.950,"m,luca"
transcribe,00:55:57.843,00:55:58.343,"b,b"
transcribe,00:55:59.378,00:55:59.878,"m,ok"
transcribe,00:55:59.749,00:56:00.249,"m,it's closed"
transcribe,00:56:01.842,00:56:02.342,"b,b"
transcribe,00:56:09.174,00:56:09.674,"b,ball"
transcribe,00:56:16.986,00:56:17.486,"b,b"
transcribe,00:56:18.023,00:56:18.523,"b,yeah"
transcribe,00:56:19.760,00:56:20.260,"b,c"
transcribe,00:56:23.698,00:56:24.198,"b,c"
transcribe,00:56:29.186,00:56:29.686,"b,c"
transcribe,00:56:31.230,00:56:31.730,"b,c"
transcribe,00:56:32.129,00:56:32.629,"b,c"
transcribe,00:56:33.213,00:56:33.713,"b,c"
transcribe,00:56:56.774,00:56:57.274,"b,b"
transcribe,00:57:03.640,00:57:04.140,"m,inside"
transcribe,00:57:06.296,00:57:06.796,"m,the door"
transcribe,00:57:06.744,00:57:07.244,"m,you gonna open the door?"
transcribe,00:57:07.255,00:57:07.755,"b,b"
transcribe,00:57:08.171,00:57:08.671,"b,b"
transcribe,00:57:08.728,00:57:09.228,"b,b"
transcribe,00:57:12.355,00:57:12.855,"m,watch your thumb"
transcribe,00:57:13.983,00:57:14.483,"m,it's closed"
transcribe,00:57:14.464,00:57:14.964,"m,ok?"
transcribe,00:57:15.007,00:57:15.507,"m,the door's a little warped"
transcribe,00:57:16.510,00:57:17.010,"b,c"
transcribe,00:57:17.533,00:57:18.033,"b,c"
transcribe,00:57:17.889,00:57:18.389,"m,calm down"
transcribe,00:57:18.679,00:57:19.179,"b,c"
transcribe,00:57:19.393,00:57:19.893,"b,c"
transcribe,00:57:19.811,00:57:20.311,"m,do you want a snack?"
transcribe,00:57:20.726,00:57:21.226,"m,come on let's go get a snack"
transcribe,00:57:22.695,00:57:23.195,"m,come on"
transcribe,00:57:23.097,00:57:23.597,"b,b"
transcribe,00:57:24.461,00:57:24.961,"b,b"
transcribe,00:57:25.205,00:57:25.705,"b,b"
transcribe,00:57:26.227,00:57:26.727,"m,you want a snack?"
transcribe,00:57:26.716,00:57:27.216,"m,come on"
transcribe,00:57:28.148,00:57:28.648,"b,c"
transcribe,00:57:28.382,00:57:28.882,"m,come on let's get snack"
transcribe,00:57:29.204,00:57:29.704,"b,c"
transcribe,00:57:30.892,00:57:31.392,"b,c"
transcribe,00:57:31.000,00:57:31.500,"m,you're running now"
transcribe,00:57:35.294,00:57:35.794,"m,excuse me"
transcribe,00:57:37.960,00:57:38.460,"b,yes?"
transcribe,00:57:40.347,00:57:40.847,"b,c"
transcribe,00:57:40.999,00:57:41.499,"b,c"
transcribe,00:57:41.588,00:57:42.088,"b,c"
transcribe,00:57:42.207,00:57:42.707,"m,hi"
transcribe,00:57:42.284,00:57:42.784,"b,c"
transcribe,00:57:45.864,00:57:46.364,"m,excuse me"
transcribe,00:57:46.066,00:57:46.566,"b,b"
transcribe,00:57:51.010,00:57:51.510,"b,b"
transcribe,00:57:52.590,00:57:53.090,"m,ah my god"
transcribe,00:57:54.512,00:57:55.012,"b,c"
transcribe,00:57:56.171,00:57:56.671,"m,hi"
transcribe,00:57:57.719,00:57:58.219,"b,c"
transcribe,00:57:58.774,00:57:59.274,"b,b"
transcribe,00:58:00.076,00:58:00.576,"b,b"
transcribe,00:58:02.851,00:58:03.351,"b,yeah"
transcribe,00:58:03.330,00:58:03.830,"m,yeah"
transcribe,00:58:04.308,00:58:04.808,"b,b"
transcribe,00:58:05.174,00:58:05.674,"b,b"
transcribe,00:58:05.331,00:58:05.831,"m,hello"
transcribe,00:58:06.230,00:58:06.730,"b,b"
transcribe,00:58:07.532,00:58:08.032,"b,b"
transcribe,00:58:07.872,00:58:08.372,"m,you're not allowed to touch daddy's bicycle"
transcribe,00:58:09.561,00:58:10.061,"b,c"
transcribe,00:58:11.593,00:58:12.093,"b,c"
transcribe,00:58:12.647,00:58:13.147,"b,c"
transcribe,00:58:12.879,00:58:13.379,"m,oh ok"
transcribe,00:58:18.925,00:58:19.425,"b,c"
transcribe,00:58:20.830,00:58:21.330,"m,haha"
transcribe,00:58:21.806,00:58:22.306,"b,no"
transcribe,00:58:22.551,00:58:23.051,"m,excuse me"
transcribe,00:58:25.340,00:58:25.840,"m,hi"
transcribe,00:58:27.122,00:58:27.622,"m,hi"
transcribe,00:58:29.029,00:58:29.529,"b,c"
transcribe,00:58:29.710,00:58:30.210,"b,c"
transcribe,00:58:30.331,00:58:30.831,"b,c"
transcribe,00:58:30.827,00:58:31.327,"b,c"
transcribe,00:58:31.572,00:58:32.072,"b,c"
transcribe,00:58:32.207,00:58:32.707,"m,here let's get some snacks"
transcribe,00:58:33.231,00:58:33.731,"m,ok?"
transcribe,00:58:34.129,00:58:34.629,"b,c"
transcribe,00:58:34.609,00:58:35.109,"b,c"
transcribe,00:58:34.818,00:58:35.318,"m,stay still"
transcribe,00:58:36.716,00:58:37.216,"b,c"
transcribe,00:58:37.105,00:58:37.605,"b,c"
transcribe,00:58:37.584,00:58:38.084,"m,oh my god"
transcribe,00:58:38.466,00:58:38.966,"m,come on"
transcribe,00:58:38.732,00:58:39.232,"m,let's get a snack mister crabby"
transcribe,00:58:39.628,00:58:40.128,"b,c"
transcribe,00:58:41.503,00:58:42.003,"b,c"
transcribe,00:58:43.396,00:58:43.896,"m,come on"
transcribe,00:58:44.310,00:58:44.810,"b,c"
transcribe,00:58:47.441,00:58:47.941,"m,let's get a snack"
transcribe,00:58:48.028,00:58:48.528,"m,ok?"
transcribe,00:58:48.120,00:58:48.620,"b,c"
transcribe,00:58:48.880,00:58:49.380,"b,c"
transcribe,00:58:49.858,00:58:50.358,"b,c"
transcribe,00:58:50.492,00:58:50.992,"m,let's have a snack"
transcribe,00:58:51.392,00:58:51.892,"b,c"
transcribe,00:58:51.808,00:58:52.308,"m,where's the snack?"
transcribe,00:58:52.321,00:58:52.821,"b,c"
transcribe,00:58:53.049,00:58:53.549,"b,c"
transcribe,00:58:53.684,00:58:54.184,"m,where's the snack?"
transcribe,00:58:55.204,00:58:55.704,"b,c"
transcribe,00:58:57.250,00:58:57.750,"b,c"
transcribe,00:58:59.095,00:58:59.595,"b,c"
transcribe,00:59:01.963,00:59:02.463,"m,yeah"
transcribe,00:59:02.659,00:59:03.159,"m,you like the snack"
transcribe,00:59:04.053,00:59:04.553,"m,here we've got a snack"
transcribe,00:59:06.021,00:59:06.521,"m,let's have a snack"
transcribe,00:59:07.417,00:59:07.917,"b,c"
transcribe,00:59:08.656,00:59:09.156,"m,i know we've got snacks"
transcribe,00:59:12.670,00:59:13.170,"b,c"
transcribe,00:59:13.120,00:59:13.620,"m,hoowha"
transcribe,00:59:15.291,00:59:15.791,"m,let's have a snack"
transcribe,00:59:15.863,00:59:16.363,"b,c"
transcribe,00:59:18.235,00:59:18.735,"m,ok?"
transcribe,00:59:18.732,00:59:19.232,"b,c"
transcribe,00:59:22.809,00:59:23.309,"b,c"
transcribe,00:59:23.708,00:59:24.208,"b,c"
transcribe,00:59:24.359,00:59:24.859,"b,c"
transcribe,00:59:25.243,00:59:25.743,"b,c"
transcribe,00:59:27.287,00:59:27.787,"b,b"
transcribe,00:59:28.218,00:59:28.718,"b,b"
transcribe,00:59:32.558,00:59:33.058,"m,you want it?"
transcribe,00:59:34.387,00:59:34.887,"b,c"
transcribe,00:59:35.472,00:59:35.972,"b,c"
transcribe,00:59:36.217,00:59:36.717,"m,ok ok"
transcribe,00:59:36.868,00:59:37.368,"m,you don't want it"
transcribe,00:59:38.449,00:59:38.949,"b,c"
transcribe,00:59:38.991,00:59:39.491,"b,c"
transcribe,00:59:41.301,00:59:41.801,"b,c"
transcribe,00:59:41.999,00:59:42.499,"b,c"
transcribe,00:59:44.292,00:59:44.792,"m,where are you going?"
transcribe,00:59:45.547,00:59:46.047,"b,c"
transcribe,00:59:46.292,00:59:46.792,"b,c"
transcribe,00:59:49.113,00:59:49.613,"b,c"
transcribe,00:59:49.314,00:59:49.814,"m,what?"
transcribe,00:59:51.454,00:59:51.954,"b,c"
transcribe,00:59:52.988,00:59:53.488,"b,c"
transcribe,00:59:53.964,00:59:54.464,"m,what?"
transcribe,00:59:55.204,00:59:55.704,"m,what?"
transcribe,00:59:56.072,00:59:56.572,"b,c"
transcribe,00:59:56.769,00:59:57.269,"m,what?"
transcribe,00:59:57.855,00:59:58.355,"b,b"
transcribe,00:59:58.800,00:59:59.300,"b,b"
transcribe,00:59:59.203,00:59:59.703,"m,what are you doing silly?"
transcribe,01:00:02.783,01:00:03.283,"b,c"
transcribe,01:00:03.141,01:00:03.641,"b,b"
transcribe,01:00:04.256,01:00:04.756,"b,b"
transcribe,01:00:04.598,01:00:05.098,"b,b"
transcribe,01:00:05.094,01:00:05.594,"b,c"
transcribe,01:00:06.470,01:00:06.970,"b,c"
transcribe,01:00:06.935,01:00:07.435,"m,we're not going back over there"
transcribe,01:00:10.112,01:00:10.612,"b,c"
transcribe,01:00:13.926,01:00:14.426,"m,is that a suitcase?"
transcribe,01:00:18.358,01:00:18.858,"m,ahh"
transcribe,01:00:27.348,01:00:27.848,"m,ah we're going back here"
transcribe,01:00:28.525,01:00:29.025,"m,how did I know?"
transcribe,01:00:29.750,01:00:30.250,"b,b"
transcribe,01:00:31.364,01:00:31.864,"b,b"
transcribe,01:00:32.587,01:00:33.087,"b,b"
transcribe,01:00:33.364,01:00:33.864,"b,b"
transcribe,01:00:33.874,01:00:34.374,"b,b"
transcribe,01:00:34.479,01:00:34.979,"b,b"
transcribe,01:00:35.099,01:00:35.599,"b,b"
transcribe,01:00:35.687,01:00:36.187,"b,b"
transcribe,01:00:37.439,01:00:37.939,"b,b"
transcribe,01:00:38.183,01:00:38.683,"b,b"
transcribe,01:00:38.974,01:00:39.474,"b,b"
transcribe,01:00:39.843,01:00:40.343,"b,b"
transcribe,01:00:40.819,01:00:41.319,"b,b"
transcribe,01:00:41.858,01:00:42.358,"b,b"
transcribe,01:00:45.235,01:00:45.735,"b,c"
transcribe,01:00:50.320,01:00:50.820,"b,b"
transcribe,01:00:53.357,01:00:53.857,"m,you trying to pull daddy?"
transcribe,01:00:59.651,01:01:00.151,"b,hi"
transcribe,01:01:01.202,01:01:01.702,"b,b"
transcribe,01:01:02.581,01:01:03.081,"b,b"
transcribe,01:01:03.573,01:01:04.073,"b,oh"
transcribe,01:01:05.028,01:01:05.528,"m,what's that"
transcribe,01:01:05.942,01:01:06.442,"m,what's dad doing?"
transcribe,01:01:06.732,01:01:07.232,"m,is he working on something?"
transcribe,01:01:13.677,01:01:14.177,"m,what are you doing?"
transcribe,01:01:15.227,01:01:15.727,"b,b"
transcribe,01:01:17.801,01:01:18.301,"m,can you open the door?"
transcribe,01:01:19.258,01:01:19.758,"m,no?"
transcribe,01:01:20.466,01:01:20.966,"m,ok it's closed"
transcribe,01:01:21.521,01:01:22.021,"m,thank you"
transcribe,01:01:21.939,01:01:22.439,"b,c"
transcribe,01:01:26.356,01:01:26.856,"b,b"
transcribe,01:01:27.271,01:01:27.771,"b,b"
transcribe,01:01:28.559,01:01:29.059,"b,c"
transcribe,01:01:30.698,01:01:31.198,"b,c"
transcribe,01:01:31.579,01:01:32.079,"b,c"
transcribe,01:01:32.200,01:01:32.700,"b,c"
transcribe,01:01:33.131,01:01:33.631,"b,c"
transcribe,01:01:38.183,01:01:38.683,"m,ok"
transcribe,01:01:38.603,01:01:39.103,"m,it's closed"
transcribe,01:01:44.476,01:01:44.976,"b,c"
transcribe,01:01:45.793,01:01:46.293,"b,b"
transcribe,01:01:46.956,01:01:47.456,"m,hey"
transcribe,01:01:49.111,01:01:49.611,"m,what did i say?"
transcribe,01:01:50.445,01:01:50.945,"m,hey"
transcribe,01:01:51.374,01:01:51.874,"m,no no no no no"
transcribe,01:01:53.002,01:01:53.502,"b,c"
transcribe,01:01:55.172,01:01:55.672,"b,c"
transcribe,01:01:59.930,01:02:00.430,"m,no"
transcribe,01:02:01.079,01:02:01.579,"m,no"
transcribe,01:02:01.822,01:02:02.322,"b,c"
transcribe,01:02:02.536,01:02:03.036,"b,c"
transcribe,01:02:04.411,01:02:04.911,"b,c"
transcribe,01:02:06.969,01:02:07.469,"m,are you tired?"
transcribe,01:02:09.107,01:02:09.607,"b,c"
transcribe,01:02:10.100,01:02:10.600,"b,c"
transcribe,01:02:11.697,01:02:12.197,"m,you can't be sleepy"
transcribe,01:02:15.959,01:02:16.459,"b,c"
transcribe,01:02:16.346,01:02:16.846,"m,what are you doing?"
transcribe,01:02:18.873,01:02:19.373,"b,c"
transcribe,01:02:23.678,01:02:24.178,"b,b"
transcribe,01:02:29.506,01:02:30.006,"b,c"
transcribe,01:02:29.815,01:02:30.315,"b,c"
transcribe,01:02:30.110,01:02:30.610,"b,c"
transcribe,01:02:30.622,01:02:31.122,"m,luca"
transcribe,01:02:31.490,01:02:31.990,"b,b"
transcribe,01:02:33.659,01:02:34.159,"m,hey"
transcribe,01:02:34.527,01:02:35.027,"b,b"
transcribe,01:02:37.938,01:02:38.438,"b,b"
transcribe,01:02:38.868,01:02:39.368,"b,b"
transcribe,01:02:39.752,01:02:40.252,"b,b"
transcribe,01:02:43.394,01:02:43.894,"b,b"
transcribe,01:02:47.098,01:02:47.598,"b,c"
transcribe,01:02:51.471,01:02:51.971,"m,you be careful with the books mister"
transcribe,01:02:54.151,01:02:54.651,"b,b"
transcribe,01:02:55.361,01:02:55.861,"b,b"
transcribe,01:03:04.847,01:03:05.347,"b,c"
transcribe,01:03:05.854,01:03:06.354,"m,good book"
transcribe,01:03:12.939,01:03:13.439,"b,b"
transcribe,01:03:17.064,01:03:17.564,"b,b"
transcribe,01:03:20.132,01:03:20.632,"m,are you put back?"
transcribe,01:03:21.015,01:03:21.515,"m,oh thank you for putting that back in the shelf"
transcribe,01:03:30.470,01:03:30.970,"m,xxx"
transcribe,01:03:31.338,01:03:31.838,"m,what did i say?"
transcribe,01:03:32.223,01:03:32.723,"m,you can't play with daddy's bike"
transcribe,01:03:34.268,01:03:34.768,"b,c"
transcribe,01:03:52.063,01:03:52.563,"b,b"
transcribe,01:03:52.838,01:03:53.338,"b,b"
transcribe,01:03:53.861,01:03:54.361,"b,b"
transcribe,01:03:55.581,01:03:56.081,"b,b"
transcribe,01:03:56.697,01:03:57.197,"b,b"
transcribe,01:03:58.634,01:03:59.134,"b,b"
transcribe,01:04:00.278,01:04:00.778,"b,b"
transcribe,01:04:00.759,01:04:01.259,"b,b"
transcribe,01:04:01.456,01:04:01.956,"b,b"
transcribe,01:04:03.131,01:04:03.631,"b,b"
transcribe,01:04:20.212,01:04:20.712,"b,b"
transcribe,01:04:24.629,01:04:25.129,"m,hey"
transcribe,01:04:25.714,01:04:26.214,"m,that's not nice"
transcribe,01:04:31.233,01:04:31.733,"b,c"
transcribe,01:04:32.272,01:04:32.772,"b,c"
transcribe,01:04:32.860,01:04:33.360,"b,c"
transcribe,01:04:33.341,01:04:33.841,"b,c"
transcribe,01:04:34.176,01:04:34.676,"b,c"
transcribe,01:04:34.426,01:04:34.926,"b,c"
transcribe,01:04:34.829,01:04:35.329,"b,c"
transcribe,01:04:36.022,01:04:36.522,"m,luca"
momspeech,00:00:00.986,00:00:00.986,"okay come on"
momspeech,00:00:01.496,00:00:01.496,"lets go"
momspeech,00:00:03.326,00:00:03.326,"come here"
momspeech,00:00:05.372,00:00:05.372,"should we try drawing?"
momspeech,00:00:09.456,00:00:09.456,"come on"
momspeech,00:00:10.710,00:00:10.710,"lets go in here"
momspeech,00:00:11.900,00:00:11.900,"ok"
momspeech,00:00:15.547,00:00:15.547,"here"
momspeech,00:00:15.920,00:00:15.920,"you know what"
momspeech,00:00:16.742,00:00:16.742,"lets put on"
momspeech,00:00:19.532,00:00:19.532,"sh"
momspeech,00:00:20.756,00:00:20.756,"come here"
momspeech,00:00:21.229,00:00:21.229,"lets put on dougie ok?"
momspeech,00:00:22.616,00:00:22.616,"come here"
momspeech,00:00:26.746,00:00:26.746,"ok"
momspeech,00:00:27.030,00:00:27.030,"ill put dougie on"
momspeech,00:00:29.366,00:00:29.366,"for a little bit ok?"
momspeech,00:00:57.223,00:00:57.223,"whats that?"
momspeech,00:01:03.221,00:01:03.221,"yeah?"
momspeech,00:01:12.673,00:01:12.673,"no?"
momspeech,00:01:14.347,00:01:14.347,"whats the matter?"
momspeech,00:01:18.370,00:01:18.370,"what?"
momspeech,00:01:19.941,00:01:19.941,"come on"
momspeech,00:01:31.064,00:01:31.064,"whats the matter?"
momspeech,00:01:42.812,00:01:42.812,"ah"
momspeech,00:02:13.742,00:02:13.742,"ill get you some water"
momspeech,00:02:19.740,00:02:19.740,"want some?"
momspeech,00:03:24.748,00:03:24.748,"lets draw"
momspeech,00:03:39.964,00:03:39.964,"xxx"
momspeech,00:04:16.218,00:04:16.218,"look what I have"
momspeech,00:04:24.896,00:04:24.896,"ah"
momspeech,00:04:32.544,00:04:32.544,"draw"
momspeech,00:05:41.699,00:05:41.699,"are you feeling better?"
momspeech,00:05:45.638,00:05:45.638,"its over"
momspeech,00:05:47.434,00:05:47.434,"its over"
momspeech,00:05:52.194,00:05:52.194,"its over"
momspeech,00:05:59.712,00:05:59.712,"you wanna draw?"
momspeech,00:06:13.615,00:06:13.615,"ha"
momspeech,00:06:13.987,00:06:13.987,"ha"
momspeech,00:06:53.670,00:06:53.670,"are we gonna draw?"
momspeech,00:07:10.176,00:07:10.176,"yeah"
momspeech,00:07:10.812,00:07:10.812,"good job"
momspeech,00:07:13.073,00:07:13.073,"yeah"
momspeech,00:07:14.314,00:07:14.314,"oh"
momspeech,00:07:16.686,00:07:16.686,"yeah"
momspeech,00:07:23.986,00:07:23.986,"whoah"
momspeech,00:07:25.396,00:07:25.396,"so many colors"
momspeech,00:07:32.077,00:07:32.077,"wow"
momspeech,00:07:40.508,00:07:40.508,"wanna do purple?"
momspeech,00:07:41.252,00:07:41.252,"or blue?"
momspeech,00:07:43.888,00:07:43.888,"yeah"
momspeech,00:07:47.392,00:07:47.392,"oh my god"
momspeech,00:07:48.725,00:07:48.725,"hi"
momspeech,00:07:53.763,00:07:53.763,"no?"
momspeech,00:07:56.288,00:07:56.288,"hehe"
momspeech,00:08:02.629,00:08:02.629,"whoah"
momspeech,00:08:03.698,00:08:03.698,"what are you doing?"
momspeech,00:08:05.172,00:08:05.172,"you wanna draw more?"
momspeech,00:08:06.040,00:08:06.040,"now look"
momspeech,00:08:09.620,00:08:09.620,"oh"
momspeech,00:08:10.270,00:08:10.270,"clean"
momspeech,00:08:27.383,00:08:27.383,"im gonna draw a smiley face"
momspeech,00:08:34.127,00:08:34.127,"want red?"
momspeech,00:08:35.552,00:08:35.552,"oh"
momspeech,00:08:35.926,00:08:35.926,"good job"
momspeech,00:08:40.359,00:08:40.359,"wow"
momspeech,00:08:43.568,00:08:43.568,"yeah"
momspeech,00:08:45.572,00:08:45.572,"hehehe"
momspeech,00:08:55.408,00:08:55.408,"whoah"
momspeech,00:09:04.678,00:09:04.678,"you wanna use a different color?"
momspeech,00:09:07.266,00:09:07.266,"no?"
momspeech,00:09:08.443,00:09:08.443,"no"
momspeech,00:09:08.551,00:09:08.551,"ok"
momspeech,00:09:09.139,00:09:09.139,"yeah?"
momspeech,00:09:22.547,00:09:22.547,"are you drawing on top of mine?"
momspeech,00:09:34.328,00:09:34.328,"oh yeah?"
momspeech,00:09:35.102,00:09:35.102,"yeah?"
momspeech,00:09:38.110,00:09:38.110,"what?"
momspeech,00:09:40.745,00:09:40.745,"hm?"
momspeech,00:09:45.007,00:09:45.007,"you feel better now?"
momspeech,00:09:45.752,00:09:45.752,"hahaha"
momspeech,00:09:47.875,00:09:47.875,"haha"
momspeech,00:09:50.170,00:09:50.170,"hehe"
momspeech,00:09:58.833,00:09:58.833,"we draw eyes"
momspeech,00:10:01.622,00:10:01.622,"draw eyes"
momspeech,00:10:03.082,00:10:03.082,"draw a mouth"
momspeech,00:10:09.514,00:10:09.514,"yep"
momspeech,00:10:13.002,00:10:13.002,"what?"
momspeech,00:10:13.760,00:10:13.760,"what?"
momspeech,00:10:15.659,00:10:15.659,"are you gonna draw on me?"
momspeech,00:10:18.386,00:10:18.386,"here"
momspeech,00:10:36.462,00:10:36.462,"wow"
momspeech,00:10:37.035,00:10:37.035,"can we draw a sun?"
momspeech,00:10:37.995,00:10:37.995,"lets draw a sun"
momspeech,00:10:41.784,00:10:41.784,"look"
momspeech,00:10:44.536,00:10:44.536,"the sun"
momspeech,00:10:47.026,00:10:47.026,"wow"
momspeech,00:10:48.764,00:10:48.764,"ready?"
momspeech,00:10:49.353,00:10:49.353,"we got a clean piece"
momspeech,00:11:02.415,00:11:02.415,"wow"
momspeech,00:11:04.834,00:11:04.834,"yeah?"
momspeech,00:11:08.058,00:11:08.058,"yeah?"
momspeech,00:11:11.297,00:11:11.297,"should we do a cloud?"
momspeech,00:11:19.635,00:11:19.635,"we'll do another sun?"
momspeech,00:11:28.424,00:11:28.424,"oo you're coloring the clouds"
momspeech,00:11:34.823,00:11:34.823,"yeah"
momspeech,00:11:35.862,00:11:35.862,"oh good job"
momspeech,00:11:37.924,00:11:37.924,"no?"
momspeech,00:11:57.594,00:11:57.594,"what?"
momspeech,00:11:58.804,00:11:58.804,"oh hon"
momspeech,00:12:03.909,00:12:03.909,"you feel better?"
momspeech,00:12:05.508,00:12:05.508,"got some gas?"
momspeech,00:12:09.133,00:12:09.133,"yeah?"
momspeech,00:12:15.737,00:12:15.737,"feel better?"
momspeech,00:12:17.350,00:12:17.350,"yeah?"
momspeech,00:12:18.900,00:12:18.900,"what're you gonna get?"
momspeech,00:12:20.404,00:12:20.404,"you wann get the container?"
momspeech,00:12:22.542,00:12:22.542,"yeah?"
momspeech,00:12:37.096,00:12:37.096,"hi"
momspeech,00:12:46.797,00:12:46.797,"uh oh"
momspeech,00:13:00.998,00:13:00.998,"what?"
momspeech,00:13:03.788,00:13:03.788,"let's get xxx"
momspeech,00:13:05.863,00:13:05.863,"no?"
momspeech,00:13:19.936,00:13:19.936,"heh"
momspeech,00:13:25.470,00:13:25.470,"are you gonna take your cheese hat off?"
momspeech,00:13:27.234,00:13:27.234,"whoop"
momspeech,00:13:28.629,00:13:28.629,"wow"
momspeech,00:13:34.475,00:13:34.475,"you wanna play xxx?"
momspeech,00:14:07.348,00:14:07.348,"huh"
momspeech,00:14:15.750,00:14:15.750,"huh"
momspeech,00:14:27.392,00:14:27.392,"yeah"
momspeech,00:14:29.081,00:14:29.081,"hehehe"
momspeech,00:14:33.345,00:14:33.345,"yay"
momspeech,00:14:41.435,00:14:41.435,"hehe"
momspeech,00:14:43.809,00:14:43.809,"what are you doing?"
momspeech,00:14:59.043,00:14:59.043,"what's uh oh?"
momspeech,00:15:13.040,00:15:13.040,"what are you doing?"
momspeech,00:15:14.094,00:15:14.094,"don't draw on that silly"
momspeech,00:15:24.496,00:15:24.496,"are you drawing yourself?"
momspeech,00:15:26.634,00:15:26.634,"lets get your drum"
momspeech,00:15:49.591,00:15:49.591,"can you draw on that?"
momspeech,00:15:50.742,00:15:50.742,"ok"
momspeech,00:15:53.346,00:15:53.346,"well you decorated your drum"
momspeech,00:15:54.835,00:15:54.835,"so"
momspeech,00:16:04.180,00:16:04.180,"what's that?"
momspeech,00:16:08.119,00:16:08.119,"it's ok"
momspeech,00:16:45.597,00:16:45.597,"are you being silly?"
